Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale
Nokia 225 Black Color Dual SIM Moble Phone GSM Unlocked Global Basic Cell Phone	$29.99	$2.99	1	$29.99	https://www.ebay.com/itm/354786561000?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia G400 5G (TA-1448) 64GB - Black (T-Mobile) CRACKED - Clean IMEI - Q2321	$39.99	$0.00	1	$39.99	https://www.ebay.com/itm/145033947453?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 1.3 (TA-1205) 16GB - Blue (Unlocked) Dual SIM Smartphone - CRACKED - Q1045	$36.08	$0.00	1	$36.08	https://www.ebay.com/itm/144960258976?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 5.3 64GB TA-1223 4G LTE Dual Sim GSM Unlocked - Very Good	$109.99	$0.00	1	$109.99	https://www.ebay.com/itm/275722211044?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
NOKIA G50 UNLOCKED 128GB - Ocean Blue	$94.99	$15.55	1	$94.99	https://www.ebay.com/itm/394643795256?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia G20 - 128GB - Glacier (Unlocked) (Dual SIM)	$125.00	$0.00	1	$125.00	https://www.ebay.com/itm/285198400247?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
"UNLOCKED T-Mobile Nokia X100 5G 128GB 48MP 6.7"" Smart Phone / ULTRA Lyca TELLO"	$63.00	$6.95	1	$63.00	https://www.ebay.com/itm/334874429442?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
UNLOCKED VERIZON Nokia 8 V 5G UW TA1257 64GB Smart Phone / T-Mobile LYCA Simple	$62.00	$6.95	1	$62.00	https://www.ebay.com/itm/266258722357?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Impaired Nokia X100 5G, Metro Only | 128 GB | Locked ESN, See Desc (K4XF)	$30.39	$0.00	2	$60.78	https://www.ebay.com/itm/145060160998?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia Lumia 530 - 4GB (T-Mobile) Smartphone - Handset Only	$15.65	$0.00	13	$203.47	https://www.ebay.com/itm/133142866652?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
"Unlocked NOKIA 2720 Flip Black TA-1170 4G LTE 4GB 2.8"" KaiOS Phone In Box READ"	$120.00	$0.00	1	$120.00	https://www.ebay.com/itm/235025262920?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia X100 TA-1399 128 GB T-Mobile Unlocked Android 4G LTE Smartphone B	$84.13	$0.00	6	$504.75	https://www.ebay.com/itm/185854448911?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$30.00	$24.51	1	$30.00	https://www.ebay.com/itm/266270391593?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
"Unlocked NOKIA 2720 Flip Black TA-1170 4G LTE 4GB 2.8"" KaiOS Phone In Box READ"	$120.00	$0.00	1	$120.00	https://www.ebay.com/itm/334865700884?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia G50 - 128GB - Ocean Blue (Unlocked) (Single SIM)	$124.98	$0.00	2	$249.95	https://www.ebay.com/itm/374707674915?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 1110 Mobile Phone Unlocked GSM 900/1800 cheap cell phone +1 Year WARRANTY	$20.00	$0.00	4	$80.00	https://www.ebay.com/itm/155538783901?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
UNLOCKED VERIZON Nokia 8 V 5G UW TA1257 64GB Smart Phone / T-Mobile LYCA *READ*	$79.00	$6.95	1	$79.00	https://www.ebay.com/itm/266258726769?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia Lumia 1520 Unknown GSM Yellow Cell Phone DEFECTIVE AS-IS B0933	$12.41	$0.00	1	$12.41	https://www.ebay.com/itm/125914065219?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
"Nokia 8 Sirocco  128GB New 5,5"" 6GB RAM  SS 3260mAh 12MP  no simlock no contract"	$350.00	$0.00	1	$350.00	https://www.ebay.com/itm/225331262774?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Mixed Lot of 30 Vintage Flip Phones & Handheld - Most Working Some Parts Repair	$46.00	$13.98	1	$46.00	https://www.ebay.com/itm/125948422744?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia G400 5G - 64GB - Meteor Gray T-Mobile/Metro BRAND NEW NOT USED CLEAN IMEI	$118.99	$29.74	2	$237.98	https://www.ebay.com/itm/325662932407?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia X100 TA-1399 128 GB Metro System Locked and Password Locked AS IS	$34.35	$5.65	1	$34.35	https://www.ebay.com/itm/115803710129?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 6.1 TA-1045 (Black) 32GB Dual Sim	$10.00	$5.48	2	$20.00	https://www.ebay.com/itm/204337958275?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia - N139DL - (TracFone Wireless) - 4GB - Flip Cell Phone - Black 4G prepaid	$8.00	$0.00	1	$8.00	https://www.ebay.com/itm/115814558716?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 6600 (T-Mobile) Cellular Phone almost brand new 	$36.99	$0.00	2	$73.98	https://www.ebay.com/itm/403663112889?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Nokia 6700 Slide - Silver Unlocked Nokia slider phone	$39.81	$0.00	6	$238.85	https://www.ebay.com/itm/234614421079?nordt=true&orig_cvip=true&rt=nc	May 25, 2023
Original Unlocked NOKIA N95 8GB Mobile Phone 3G 5MP Wifi GPS 2.8''Screen GSM	$56.00	$0.00	2	$112.00	https://www.ebay.com/itm/155540594373?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 3588i (Cingular) Cell Phone - Vintage Collector	$8.10	$0.00	2	$16.19	https://www.ebay.com/itm/144678156750?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Original Unlocked Nokia 2690 Mobile Phone Message Bluetooth Camera Video FM	$24.97	$0.00	3	$74.91	https://www.ebay.com/itm/302818681467?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 1600 Black (Unlocked) CELL PHONE	$23.00	$0.00	2	$46.00	https://www.ebay.com/itm/384917868482?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
UNLOCKED Open Box Nokia 2760 Flip phone, supports 4G LTE ATT, T-mobile & Verizon	$64.99	$0.00	1	$64.99	https://www.ebay.com/itm/256086149512?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"Nokia N-gage QD Game bluetooth multilingual GSM900/1800 Mobile phone 2.1"""	$61.60	$16.00	3	$184.80	https://www.ebay.com/itm/145064066398?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia Lumia 920 - Yellow ( AT&T ) Windows Smartphone - Carl Zeiss Edition	$8.99	$6.99	1	$8.99	https://www.ebay.com/itm/325556477172?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"Sealed Nokia 105 2019 4th Edition Basic Button 4MB 1.77"" DUAL SIM Mobile Phone"	$30.55	$11.23	41	$1,252.39	https://www.ebay.com/itm/174809600102?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia C Series C2-03 DUAL SIM 	$35.99	$0.00	2	$71.98	https://www.ebay.com/itm/403537046764?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
original Nokia 1208 (Unlocked) Cellular Phone Multiple keyboards and languages	$17.66	$7.00	1	$17.66	https://www.ebay.com/itm/354769433648?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Assorted Nokia Smartphones Verizon Fair Condition Check IMEI Lot of 2	$22.92	$0.00	1	$22.92	https://www.ebay.com/itm/334884526299?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia Lumia 830 16GB Black Unlocked Smartphone	$30.00	$0.00	1	$30.00	https://www.ebay.com/itm/155564298714?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Original Unlocked Nokia 2220 Slide 2220s Cellular 3.2MP MP3 Cell Phone Bluetooth	$33.28	$0.00	6	$199.70	https://www.ebay.com/itm/144188415329?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 1600 - Black / silver (Unlocked) Cellular Phone work very well	$16.00	$7.00	1	$16.00	https://www.ebay.com/itm/403683464392?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
2608.Nokia E71 Very Rare - For Collectors - Unlocked - Lifetimer 11 Hours 28 Min	$39.99	$8.00	1	$39.99	https://www.ebay.com/itm/166013336343?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia Lumia 635 (Cricket) 4G LTE Smartphone Windows OS RM-975 BLUE	$20.99	$0.00	1	$20.99	https://www.ebay.com/itm/145057553139?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 3100 Unlocked 2G GSM Tri-Band keyboard Mobile Phone (Blue/ Red/ White)	$19.00	$0.00	2	$38.00	https://www.ebay.com/itm/394614916629?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Lot #1 -- 12 Cell Phones  LG, Samsung, Motorola, Nokia, HTC -USED-4 Parts Broken	$13.50	$10.75	1	$13.50	https://www.ebay.com/itm/115805714853?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"Unlocked Nokia 225 TA-1282 2.4"" QVGA LCD 64MB Radio 4G LTE GSM microSDHC Black"	$35.00	$0.00	1	$35.00	https://www.ebay.com/itm/334879696100?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia G10 TA-1338 Night I Dark Blue 32GB 3GB RAM Dual Sim Touchscreen Smartphone	$34.00	$0.00	1	$34.00	https://www.ebay.com/itm/285290706764?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Microsoft Nokia Lumia 635 | RM-975 | 8GB | White | Smartphone | T-Mobile Locked	$44.43	$0.00	8	$355.42	https://www.ebay.com/itm/185550997063?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
2609.Nokia E71 Very Rare - For Collectors - Unlocked - Lifetimer 66 Hours 41 Min	$39.99	$8.00	1	$39.99	https://www.ebay.com/itm/166013337619?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia G50 Unlocked - 128GB - Ocean Blue  (Single SIM) (N) 156650	$109.99	$0.00	1	$109.99	https://www.ebay.com/itm/225589949748?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 9 PureView - 128GB (Unlocked) in used, but good condition. NO SCREEN BURN	$167.00	$0.00	1	$167.00	https://www.ebay.com/itm/145057501856?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Impaired Nokia X100 5G, Metro Only | 128 GB | Locked ESN, See Desc (24XX)	$31.34	$0.00	1	$31.34	https://www.ebay.com/itm/134552776428?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Impaired Nokia X100 5G, T-Mobile Only | 128 GB | Clean ESN, See Desc (GLXF)	$38.31	$0.00	3	$114.92	https://www.ebay.com/itm/145060160346?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 5160i (Digital) Cell Phone - Vintage Collector Parts Only	$7.99	$0.00	1	$7.99	https://www.ebay.com/itm/334708770897?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 1 TA-1056 (GLOBAL) 4G Smartphone - Black, 8GB	$20.99	$10.97	2	$41.98	https://www.ebay.com/itm/134321235625?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"Nokia G20 Unlocked 128GB GSM Smartphone - Night Dark Blue - BIG 6.5"" Screen"	$100.00	$0.00	1	$100.00	https://www.ebay.com/itm/314588853283?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia STNKN152DCP Straight Talk C100, 32GB, Blue - Prepaid Smartphone	$14.00	$0.00	51	$714.00	https://www.ebay.com/itm/125579551313?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 3310 3G - Charcoal (Unlocked) Cellular Phone (Single SIM)	$20.00	$0.00	1	$20.00	https://www.ebay.com/itm/354785489849?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 6 (TA-1025) 32GB - Silver (GSM Unlocked) Dual SIM Smartphone - K0856	$57.99	$0.00	1	$57.99	https://www.ebay.com/itm/134512982295?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Lot of 3 Nokia Cell phones 1-5165 2-918 SEE PHOTOS - Vintage Collector	$9.99	$0.00	1	$9.99	https://www.ebay.com/itm/115809253500?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 2720 V Flip  - 512 MB - Charcoal Black (Verizon) (Single SIM)	$30.00	$0.00	1	$30.00	https://www.ebay.com/itm/325659302022?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 3300 music phone vintage/￼collectible	$77.81	$30.58	5	$389.05	https://www.ebay.com/itm/354798436358?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 3310 3G - Charcoal (Unlocked) Cellular Phone (Single SIM)	$25.60	$3.99	1	$25.60	https://www.ebay.com/itm/175734290335?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia N Series N95 - Deep plum 2.6″ 3G GSM  Wifi 5MP Slider Unlocked Smartphone	$43.00	$0.00	12	$516.00	https://www.ebay.com/itm/225321174377?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 1100 - Black (Unlocked) Cellular Phone	$23.81	$0.00	18	$428.58	https://www.ebay.com/itm/313984339490?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 113 Job Lot 5 Cell Phones Black (Unlocked) Classic Button 2G Mobile Phones	$30.78	$0.00	1	$30.78	https://www.ebay.com/itm/225560192564?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 2630 Cell Phone Black Classic Button Basic 2G Mobile Phone- Parts Only	$12.00	$0.00	1	$12.00	https://www.ebay.com/itm/185902905342?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 110 Unlocked Mobile 4G Volte HD Call 32 GB Expandable FM Radio Colour Aqua	$60.00	$0.00	7	$420.00	https://www.ebay.com/itm/255683244079?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia Lumia 635 RM-975 8GB Blue Smartphone | T-Mobile	$9.98	$4.56	1	$9.98	https://www.ebay.com/itm/125419379921?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
AS/IS Nokia 8.3 5G TA-1243 128GB Polar Night Blue READ #6665 Z65/302	$90.00	$0.00	1	$90.00	https://www.ebay.com/itm/235021147604?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$44.88	$0.00	1	$44.88	https://www.ebay.com/itm/394640092872?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"Original Unlocked Nokia Lumia 950 32GB 5.2"" 20MP  4G LTE Unlocked  Smartphone "	$123.75	$17.00	16	$1,979.99	https://www.ebay.com/itm/253923035935?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia Lumia 822 (Verizon) 4G LTE Smartphone Black RM-845 F1-5D	$14.43	$9.46	35	$505.21	https://www.ebay.com/itm/134172514451?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
NOKIA LUMIA 1020 (AT&T) CLEAN, WORKS, PLEASE READ! 50320	$46.83	$0.00	1	$46.83	https://www.ebay.com/itm/175350321072?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
NOKIA LUMIA 1520 (AT&T) CLEAN ESN, WORKS, PLEASE READ! 51636	$50.36	$0.00	1	$50.36	https://www.ebay.com/itm/175399167931?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Original Nokia 6300 Hebrew Russian Arabic Keyboard Unlocked GSM 2G Mobile Phone	$30.19	$0.00	9	$271.68	https://www.ebay.com/itm/304199631773?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia G20 - 128GB - Night (Unlocked) (Dual SIM)	$110.70	$10.20	1	$110.70	https://www.ebay.com/itm/364262230719?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia XpressMusic 5800 - Black&Blue&Red (Unlocked) Smartphone WIFI GPS Bluetooth	$35.99	$0.00	3	$107.97	https://www.ebay.com/itm/334658045211?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Original Unlocked  Nokia 7610 GSM Tri-Band Camera Bluetooth Smartphone	$27.72	$8.67	3	$83.17	https://www.ebay.com/itm/394444298728?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 6300 4G | Unlocked | Dual SIM | WiFi Hotspot | Social Apps | Google Maps	$39.99	$7.99	1	$39.99	https://www.ebay.com/itm/115812739195?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"Nokia N-gage QD Game 2.1"" bluetooth multilingual mobile phone GSM 900/1800"	$69.01	$0.00	15	$1,035.15	https://www.ebay.com/itm/266237907312?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia G50 - 128GB - Ocean Blue (Unlocked) (DualSIM)	$119.50	$0.00	1	$119.50	https://www.ebay.com/itm/115807067251?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia Lumia 521 T-Mobile Windows Phone RM-917 Working Smartphone & Acc. White 	$15.00	$12.55	1	$15.00	https://www.ebay.com/itm/145096044673?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Lot of 18 Asst. Cell Phones for Parts, Scrap, or Gold Recovery Samsung LG Nokia	$45.00	$13.30	1	$45.00	https://www.ebay.com/itm/134583506341?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
nokia 1600 unlocked keyboard phone 	$18.30	$0.00	3	$54.89	https://www.ebay.com/itm/354082768621?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 2760 Flip - 4MB - Black (TracFone) (Single SIM) - Brand New	$9.00	$0.00	1	$9.00	https://www.ebay.com/itm/404253925838?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 6.1 TA-1045 - 32GB - Copper Black (Unlocked) Smartphone (BROKEN SCREEN)	$13.50	$0.00	2	$27.00	https://www.ebay.com/itm/256079426560?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Original Nokia 5310 XpressMusic Unlocked Bluetooth MP3 Camera GSM 2G cellPhone	$30.49	$2.90	14	$426.82	https://www.ebay.com/itm/304531992543?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
"New Nokia 1.3 TA-1207 16GB 8MP 5.71"" Andr.10 Charcoal UNLOCKED Smartphone A2/22"	$50.99	$5.99	1	$50.99	https://www.ebay.com/itm/334884145849?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia C2-03 Cell Phone Chrome Black (Unlocked) Slider Dual Sim Mobile Phone	$43.70	$0.00	6	$262.20	https://www.ebay.com/itm/374330973602?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia E Series E63 - BLACK  (Unlocked) Smartphone	$31.00	$0.00	1	$31.00	https://www.ebay.com/itm/373960287257?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 8250 Silver unlocked Cellular Phone	$31.89	$0.00	11	$350.80	https://www.ebay.com/itm/134038046735?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 8310(T-Mobile) Cellular Phone almost brand new 	$24.99	$0.00	2	$49.98	https://www.ebay.com/itm/403739132510?nordt=true&orig_cvip=true&rt=nc	May 24, 2023
Nokia 8800 Arte Gold - Exotic Iguana (Unlocked)  4GB Made in Korea	$330.00	$20.00	1	$330.00	https://www.ebay.com/itm/374617169583?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 108 Cell Phone Black White (Unlocked) Classic Button Basic 2G Mobile Phone	$20.52	$0.00	1	$20.52	https://www.ebay.com/itm/225548125842?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 225 4G Cell Phone - Charcoal (Unlocked), Tested read description	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/275834915924?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia N Series N900 - 32GB - Black (Unlocked) Smartphone Genuine Box Match Imei	$110.67	$20.00	1	$110.67	https://www.ebay.com/itm/374665562972?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia C12 Pro Android Smartphone, Dual SIM, All Day Battery Life, 5GB RAM,	$135.31	$0.00	1	$135.31	https://www.ebay.com/itm/204322825387?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
944.Nokia N810 Very Rare - For Collectors 	$49.99	$12.00	1	$49.99	https://www.ebay.com/itm/165812507664?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 3310 Unlocked Mobile Phone GSM 900/1800 Snake II English& Arabic Keyboard	$26.25	$0.00	4	$105.00	https://www.ebay.com/itm/195590625237?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 7.2 - 128GB - Charcoal (Power Button Doesn't Work, Still Turns On)	$21.00	$10.20	1	$21.00	https://www.ebay.com/itm/155557939431?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 8 V 5G UW TA-1257,64GB,Meteor Gray,Unlocked,OE329	$81.00	$0.00	1	$81.00	https://www.ebay.com/itm/166107357139?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 3.1+ (TA1124) 32GB - Blue (Cricket) (GSM) Smartphone	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/134571047704?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
"Cricket Nokia 3.1 Plus - TA1124 32GB 6.0"" Blue (Cricket) C Stock"	$30.00	$10.95	1	$30.00	https://www.ebay.com/itm/115797281928?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
"Original Nokia E72 Unlocked 3G network WIFI GPS Mobile Phone 5MP Camera 2.4"""	$44.55	$10.00	16	$712.85	https://www.ebay.com/itm/143931377336?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 7210 ORIGINAL RETRO USED Very Rare For Collectors MADE IN FINLAND Vintage	$40.00	$0.00	1	$40.00	https://www.ebay.com/itm/225453000576?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 8390 AT&T Gray  - ASIS (JX-1931) V1-3A	$12.54	$0.00	1	$12.54	https://www.ebay.com/itm/144898148747?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia X100 TA-1399 128GB MetroPCS Good Condition Check IMEI 	$60.97	$0.00	1	$60.97	https://www.ebay.com/itm/225573672796?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Lot of 17 OLD USED Cell Phones  Nokia,Audiovox, Qualcomm,LG ex. Parts or Repair	$37.35	$13.05	1	$37.35	https://www.ebay.com/itm/225534468479?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia Unlocked Original 6700C 6700 Classic GPS 3G Mobile Phones Bluetooth 5MP	$98.40	$1.00	1	$98.40	https://www.ebay.com/itm/404212395789?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Original Unlocked Nokia 6310i Phone 2G Cellphone Classical Mobile  3 Colors	$61.48	$4.14	7	$430.36	https://www.ebay.com/itm/385379587812?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 1.4  32GB 6.51-in. Screen Android 10 Go Edition Charcoal Unlocked Dual SIM	$49.99	$0.00	1	$49.99	https://www.ebay.com/itm/225473767819?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
NOKIA 6350 FLIP PHONE ~ Graphite (gray) ~ AT&T ~ Includes Charging Cord ~ No SIM	$13.49	$0.00	1	$13.49	https://www.ebay.com/itm/266240874090?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Lot of 5 Untested Smartphones Apple, Samsung, ZTE, Nokia, Motorola	$32.50	$0.00	1	$32.50	https://www.ebay.com/itm/195741884820?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Lot of 20 Nokia Lumia 521 | 8GB | White 📶 ONLY FOR WIFI CONECTION 📶	$99.97	$0.00	3	$299.91	https://www.ebay.com/itm/145010210888?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 6.1 TA-1045 (Black) 32GB Dual Sim	$25.00	$10.00	1	$25.00	https://www.ebay.com/itm/385625424173?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia Lumia 521 RM-917 T-Mobile Windows 8 smartphone (white)	$14.95	$8.95	1	$14.95	https://www.ebay.com/itm/275822686114?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 6230 Cellphone Vintage International Silver blue - NEW IN BOX	$53.70	$21.27	14	$751.86	https://www.ebay.com/itm/134463969064?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 6300 4G TA-1324 Cyan GSM Unlocked Dual Sim Cell Phone Parts Only	$20.00	$0.00	1	$20.00	https://www.ebay.com/itm/394638294534?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 225 | GSM Unlocked Mobile Phone | 4G | Black TA 1282	$27.00	$5.05	1	$27.00	https://www.ebay.com/itm/134580886289?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
"Nokia G10 Blue Dual SIM 6.52"" Screen 32GB Storage 3GB RAM Android 11 Smartphone"	$63.99	$0.00	1	$63.99	https://www.ebay.com/itm/334851003328?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 3.1+ (TA-1124) 16GB - Blue (Cricket) (GSM) Smartphone Clean IMEI 60123	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/144758037940?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 106 Dual-Band GSM Unlocked Phone Open Box	$29.99	$0.00	2	$59.98	https://www.ebay.com/itm/385439951029?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
UNLOCKED VERIZON Nokia 8 V 5G UW TA1257 64GB Smart Phone / T-Mobile LYCA	$69.00	$6.95	1	$69.00	https://www.ebay.com/itm/334872462151?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 6300 4G Cell Phone - White (Unlocked) (Dual SIM)	$40.00	$6.00	1	$40.00	https://www.ebay.com/itm/285289735043?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Nokia 3.1 32GB AT&T TA1140 Cell Phone Black Used B0857	$17.93	$0.00	1	$17.93	https://www.ebay.com/itm/145044477799?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
Lot Of 8 Cell Phones (iPhone 7, Nokia, Samsung, etc) FOR PARTS	$45.00	$10.31	1	$45.00	https://www.ebay.com/itm/155557603283?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
TWO Nokia 5230 1C Nuron - White (T-Mobile) 2 Smartphones Kits New Old Stock	$13.50	$12.00	2	$27.00	https://www.ebay.com/itm/115762885586?nordt=true&orig_cvip=true&rt=nc	May 23, 2023
