Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link
Samsung Galaxy S10+ G975U 128GB Factory Unlocked Android Smartphone - Excellent	$249.68	$0.00	1,018	$254,174.82	https://www.ebay.com/itm/254497147339?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 Plus Unlocked Used Android Smartphone 64GB SM-G965U S9+	$139.55	$10.51	1,310	$182,813.79	https://www.ebay.com/itm/184855483707?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 - Factory Unlocked - 32GB 128GB 256GB - Smartphone - Excellent	$139.51	$25.33	972	$135,605.68	https://www.ebay.com/itm/144025110903?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 64GB Unlocked 4G LTE iOS WiFi 12MP Camera Smartphone - Good	$160.16	$12.37	1,171	$187,548.68	https://www.ebay.com/itm/401597053678?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone SE 1'st Generation 16GB-64GB GSM""Factory Unlocked"" Phone Good"	$89.04	$18.29	1,045	$93,044.75	https://www.ebay.com/itm/162636672837?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20 Ultra 5G SM-G988U 128GB Unlocked Smartphone - Very Good	$322.88	$14.99	1,087	$350,969.90	https://www.ebay.com/itm/363755059961?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Plus 32GB Factory Unlocked 4G LTE iOS WiFi Smartphone - Good	$170.23	$13.44	1,242	$211,427.33	https://www.ebay.com/itm/401474714088?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6 16GB 64GB 128GB Unlocked SmartPhone AT&T T-mobile Verizon Good	$73.18	$9.67	957	$70,037.69	https://www.ebay.com/itm/202444662305?nordt=true&orig_cvip=true&rt=nc
Google Pixel 2 Smartphone Unlocked Multi-Band GSM/CDMA	$69.18	$8.89	1,040	$71,947.60	https://www.ebay.com/itm/183823778274?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 SM-G950 - 64GB - GSM Unlocked Smartphone 9/10 - SBI	$99.51	$8.55	973	$96,826.81	https://www.ebay.com/itm/402056539484?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 128GB Factory Unlocked 4G LTE Smartphone - Excellent	$425.94	$0.00	871	$370,991.29	https://www.ebay.com/itm/254726032631?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6s 16GB, 64GB, 128GB, Verizon at&t LTE CDMA/GSM Unlocked Smartphone	$101.28	$9.99	831	$84,165.82	
Google Pixel 2 64GB 128GB Verizon  Android Smartphone Very Good	$78.52	$14.33	1,162	$91,238.41	
Apple iPhone 11 128GB Factory Unlocked 4G LTE Smartphone - Good	$355.01	$0.00	898	$318,801.02	https://www.ebay.com/itm/254798360339?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro 64GB Unlocked Smartphone - Excellent	$487.24	$14.99	916	$446,309.46	https://www.ebay.com/itm/363215088240?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20+ Plus 5G SM-G986U 128GB Unlocked Smartphone - Very Good	$269.31	$14.99	972	$261,767.90	https://www.ebay.com/itm/402372545788?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 Unlocked Android Smartphone 64GB SM-G960 S9 *Shadow* Very Good	$108.91	$12.19	1,229	$133,846.75	https://www.ebay.com/itm/203607929494?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 128GB  GSM/CDMA Fully Unlocked Smartphone- Black 	$116.73	$12.09	883	$103,069.17	https://www.ebay.com/itm/193613564027?nordt=true&orig_cvip=true&rt=nc
Tracfone Motorola moto g Pure, 32GB, Blue - Prepaid Smartphone (Locked)	$52.52	$0.00	1,379	$72,420.68	https://www.ebay.com/itm/284813674003?nordt=true&orig_cvip=true&rt=nc
Samsung G975 Galaxy S10+ Plus 128GB Factory Unlocked Smartphone - Good	$225.76	$14.99	1,135	$256,237.49	https://www.ebay.com/itm/363606395261?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE 2020 2nd Gen. 128GB Factory Unlocked Smartphone - Very Good	$156.59	$0.00	833	$130,441.67	https://www.ebay.com/itm/254736177623?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 SM-G930 - 32GB - GSM Unlocked Smartphone 9/10 - SBI 	$72.47	$10.95	989	$71,674.63	https://www.ebay.com/itm/402048793825?nordt=true&orig_cvip=true&rt=nc
UMIDIGI BISON Rugged Smartphone Waterproof Shockproof 128GB Unlocked Cell Phone	$155.11	$0.00	982	$152,321.99	https://www.ebay.com/itm/174556551199?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 64GB Factory Unlocked Smartphone - Good	$162.63	$30.47	964	$156,777.09	https://www.ebay.com/itm/124877612218?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR - 64GB -Factory Unlocked A1984 Smartphone Colors - VERY GOOD	$214.58	$70.00	1,348	$289,249.64	https://www.ebay.com/itm/224961727431?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 64GB Verizon T-Mobile AT&T Unlocked Smartphone PRISTINE Condition	$135.37	$17.66	986	$133,470.53	https://www.ebay.com/itm/175468289545?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Smartphone Black Rose Gold Silver 32GB 128GB 256GB GSM Unlocked	$128.72	$17.30	853	$109,796.74	
Samsung Galaxy S10e G970U 128GB Factory Unlocked Android Smartphone -  Good	$112.21	$12.79	842	$94,477.61	https://www.ebay.com/itm/195322468471?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 - GSM Unlocked  AT&T / T-Mobile - 32GB  - Smartphone - Good	$70.07	$21.17	1,118	$78,342.20	
Apple iPhone 8 Plus 64GB / 256GB - Factory Unlocked Smartphone - Good	$225.89	$27.23	878	$198,334.12	https://www.ebay.com/itm/144365591844?nordt=true&orig_cvip=true&rt=nc
"Smartphone 4GB+64GB Android 10 Dual SIM 10-Core 5.8"" 4G Mobile Cell Phone US GSM"	$87.16	$41.24	877	$76,434.97	
Google Pixel 3a 64GB Unlocked T-Mobile AT&T Verizon Smartphone	$84.99	$9.12	941	$79,975.59	
2023 Factory Unlocked Android Cheap Cell Phone Smartphone Dual SIM USA Quad Core	$67.48	$8.50	948	$63,967.44	https://www.ebay.com/itm/275427662747?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X 64GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition	$219.89	$24.39	837	$184,047.30	https://www.ebay.com/itm/294480146529?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 - 64GB - Factory Unlocked - Smartphone - Good	$356.83	$19.68	974	$347,554.76	https://www.ebay.com/itm/144174211508?nordt=true&orig_cvip=true&rt=nc
Unlocked M12 Pro Face ID Fingerprint 8+128GB Smartphone Android 11 6800mah Phone	$70.04	$2.15	919	$64,367.62	
Samsung G950 Galaxy S8 64GB Factory Unlocked Smartphone - Very Good	$120.41	$13.44	1,054	$126,915.40	https://www.ebay.com/itm/362643862686?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Smartphone 64GB 128GB AT&T Sprint T-Mobile Verizon or Unlocked	$507.88	$26.26	771	$391,577.89	
Apple iPhone 8 Smartphone AT&T Sprint T-Mobile Verizon or Unlocked 4G LTE iOS	$176.56	$14.46	841	$148,483.46	
Apple iPhone X 64GB/256GB Gray Silver Unlocked Verizon at&t Tmobile Smartphone 	$283.99	$0.00	724	$205,611.00	https://www.ebay.com/itm/114845945758?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64GB Factory Unlocked - Smartphone AT&T Verizon - Very Good	$295.35	$30.16	801	$236,573.66	
Samsung  Galaxy S21 5G 128GB G991U Fully Unlocked Smartphone - Good	$249.87	$0.00	953	$238,129.47	https://www.ebay.com/itm/254987231741?nordt=true&orig_cvip=true&rt=nc
Tracfone Alcatel TCL A3, 32GB, Black - Prepaid Smartphone (Locked)	$36.13	$0.00	1,023	$36,956.97	https://www.ebay.com/itm/284813674330?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE [1st Gen] 32 / 64 / 128GB Unlocked Smartphone - NEW SEALED	$186.00	$0.00	710	$132,062.90	
Apple iPhone 8 - 64GB 256GB Smartphone Unlocked AT&T Verizon T-Mobile & Others 	$217.67	$15.00	730	$158,899.96	
Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE	$301.34	$16.85	742	$223,592.16	
Samsung Galaxy S8 - 64GB - Silver - Unlocked - Smartphone - G950U - Very Good	$117.84	$22.23	830	$97,811.09	
Apple iPhone 8 64GB 256GB Verizon T-Mobile AT&T Unlocked Good Condition	$174.62	$0.00	723	$126,252.77	https://www.ebay.com/itm/154426022841?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS 256GB Unlocked Smartphone - Very Good	$298.10	$16.49	904	$269,481.84	
Google Pixel 3A - 64GB - Just Black - Fully Unlocked - (Single SIM) - Smartphone	$95.73	$26.66	776	$74,283.33	
Wall Outlet To Triple USB Power Adapter - Wall Charger For Smartphones (USB-C)	$9.99	$12.91	940	$9,388.60	https://www.ebay.com/itm/363346871915?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone 6S Plus Factory Unlocked 5.5"" SmartPhone 16GB 32GB 64GB 128GB"	$157.78	$11.27	899	$141,842.96	https://www.ebay.com/itm/192680493240?nordt=true&orig_cvip=true&rt=nc
New Samsung Galaxy S10 SM-G973U 128GB Unlocked T-Mobile AT&T Verizon Smartphone	$284.56	$23.67	787	$223,952.13	https://www.ebay.com/itm/192919736122?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 SM-G960 - 64GB - GSM Unlocked Smartphone 7/10 - SBI	$96.76	$10.66	951	$92,020.04	https://www.ebay.com/itm/402106151567?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 Plus Unlocked *Shadow* Used Android Smartphone 64GB SM-G965U	$109.22	$14.88	1,050	$114,677.52	https://www.ebay.com/itm/203607994463?nordt=true&orig_cvip=true&rt=nc
Samsung N960 Galaxy Note 9 128GB Unlocked 4G LTE Android Smartphone - Good	$199.11	$13.39	985	$196,124.40	https://www.ebay.com/itm/362643927258?nordt=true&orig_cvip=true&rt=nc
Google Pixel 1 Pixel XL 1 Gen Unlocked Android Smartphone GSM + CDMA  32,128, GB	$80.65	$13.04	864	$69,678.22	https://www.ebay.com/itm/174917153823?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 64GB GSM Factory Unlocked Smartphone- Excellent condition	$139.33	$9.82	793	$110,492.07	https://www.ebay.com/itm/194293909046?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 GSM Unlocked Android Smartphone 64GB SM-G960  **Shadow** Used	$106.04	$12.74	948	$100,523.80	
Tracfone Alcatel TCL A3, 32GB, Black - Prepaid Smartphone (Locked)	$36.13	$0.00	1,023	$36,956.97	https://www.ebay.com/itm/284813674330?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64GB - Red - Factory Unlocked 4G LTE iOS Smartphone	$191.20	$13.86	827	$158,121.73	https://www.ebay.com/itm/265673903010?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE 2nd Gen 2020 64GB 128GB 256GB Fully Unlocked SmartPhone	$137.13	$10.53	765	$104,902.25	https://www.ebay.com/itm/233883450713?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 128GB Factory Unlocked 4G LTE Smartphone - Excellent	$301.88	$0.00	784	$236,672.16	https://www.ebay.com/itm/254497144544?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A20 Factory Unlocked SM-A205U 32GB GSM Smartphone BURN IMAGE	$78.74	$0.00	927	$72,989.97	https://www.ebay.com/itm/274984909193?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 128GB Unlocked Smartphone - Very Good	$415.45	$0.00	703	$292,057.97	https://www.ebay.com/itm/255701838986?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS 256GB Unlocked Smartphone - Very Good	$298.10	$16.49	904	$269,481.84	
" UMIDIGI A7S 6.53"" Smartphone with Infrared Temperature Sensor Unlocked 4150mAh"	$77.84	$12.99	1,054	$82,042.72	
Samsung Galaxy A32 A326U 5G 64GB Unlocked Smartphone Brand New	$189.46	$15.80	769	$145,697.31	https://www.ebay.com/itm/203795735968?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Plus - Unlocked - 128GB - Black - Smartphone - Very Good	$174.63	$32.69	756	$132,021.62	
Apple iPhone 8 Plus 64GB Unlocked Smartphone - Space Gray - Good	$225.43	$28.40	746	$168,171.84	
Samsung Galaxy S8 Active SM-G892A - 64GB - Gray (GSM Unlocked) Smartphone	$103.57	$15.22	804	$83,269.09	https://www.ebay.com/itm/274834525829?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 - 32GB / 128GB / 256GB - Factory Unlocked - Smartphone - Good	$99.94	$33.99	807	$80,652.08	
Apple iPhone 11 64GB Unlocked Verizon ATT T-Mobile GSM CDMA Smartphone Good	$310.31	$13.57	767	$238,010.39	https://www.ebay.com/itm/255405276945?nordt=true&orig_cvip=true&rt=nc
Tracfone LG Solo Smartphone + 1 Year of Service with 1500 MIN/1500 Text/1500MB	$58.95	$0.00	836	$49,278.65	
Apple iPhone 8 Plus Factory Unlocked AT&T T-Mobile Verizon Smartphone Very Good	$261.89	$21.77	698	$182,801.59	https://www.ebay.com/itm/284037586794?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 32GB/128GB 4G LTE iOS Smartphone (Factory Unlocked)	$107.16	$7.69	797	$85,405.03	
Samsung Galaxy A52 5G A526U 128GB Unlocked Smartphone Brand New	$249.16	$13.17	739	$184,127.61	https://www.ebay.com/itm/203880663418?nordt=true&orig_cvip=true&rt=nc
Motorola Moto G Stylus 5G XT2131-3 GSM Unlocked 128GB (AT&T/T-mobile) SmartPhone	$199.56	$10.39	673	$134,304.65	https://www.ebay.com/itm/203747687712?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note 10 N970U GSM Factory Unlocked 256GB Smartphone - Very Good	$239.42	$12.08	693	$165,916.82	https://www.ebay.com/itm/313646454379?nordt=true&orig_cvip=true&rt=nc
Google Pixel 2 XL 64GB 128GB Fully Unlocked CDMA + GSM 4G LTE Smartphone 	$72.24	$0.00	859	$62,051.41	
Apple iPhone 7 32GB/128GB Black Gold Smartphone Unlocked T-Mobile Verizon Sprint	$114.84	$10.39	626	$71,889.00	
Samsung Galaxy S9 Plus Unlocked Smartphone 64GB SM-G965U S9+ Shadow Very Good	$134.24	$9.95	918	$123,229.06	https://www.ebay.com/itm/203607993595?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note 10 Plus N975U 256GB Factory Unlocked Smartphone - Good	$321.72	$0.00	721	$231,957.79	https://www.ebay.com/itm/254587835370?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S22 5G 128GB Phantom Black - (T-Mobile) SM-S901UZKAXAU Smartphone	$394.87	$0.00	647	$255,478.60	https://www.ebay.com/itm/134094757201?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone 7 128GB ""Factory Unlocked"" 4G LTE iOS WiFi Smartphone - Good"	$110.75	$13.81	814	$90,150.57	https://www.ebay.com/itm/382282567190?nordt=true&orig_cvip=true&rt=nc
Google Pixel 5 128GB Factory Unlocked Smartphone - Very Good	$133.78	$14.83	758	$101,407.10	https://www.ebay.com/itm/404124301113?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 - 64GB 256GB GSM Factory Unlocked Smartphone AT&T T-Mobile	$177.59	$21.90	645	$114,545.75	https://www.ebay.com/itm/162992514349?nordt=true&orig_cvip=true&rt=nc
Google Pixel 1, XL, 2, 2XL 3, 3A, 3A XL - 32GB/64GB/128GB- Unlocked - Smartphone	$89.94	$30.11	703	$63,226.79	
Google Pixel 3a XL 64GB Unlocked T-Mobile AT&T Verizon Smartphone	$99.99	$9.63	721	$72,092.79	
6.8 Inch Unlocked i13 Pro Max  Android 10 Smartphone 8G+128GB 3G Phone Mobile	$101.59	$28.60	638	$64,812.36	
New 2022 Android Cheap Cell Phone Factory Unlocked Smartphone Dual SIM Quad Core	$63.61	$4.99	729	$46,369.89	
Samsung Galaxy S22 S901 128GB US Cellular / Unlocked Smartphone Excellent	$263.48	$19.13	747	$196,822.53	https://www.ebay.com/itm/284950234610?nordt=true&orig_cvip=true&rt=nc
"UMIDIGI Power 3 Smartphone 6150mAh 6.53"" FHD+ 4GB 64GB Global Unlock Android 10"	$89.06	$0.00	812	$72,315.38	https://www.ebay.com/itm/174503388347?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Smartphone 64GB 128GB AT&T Sprint T-Mobile Verizon or Unlocked	$479.93	$26.67	585	$280,760.94	
Samsung Galaxy Note 9 - Unlocked - 128GB - Blue - Unlocked - Smartphone - Good	$178.21	$30.11	653	$116,373.36	
Apple iPhone 11 64GB Factory Unlocked Smartphone 4G LTE - Open Box	$518.40	$22.63	595	$308,449.05	
"Huawei Honor 5X 4G LTE Android 5.5"" Dual-SIM 16GB Unlocked Smartphone"	$41.35	$13.99	960	$39,699.16	
NEW Apple iPhone SE 16/32/64/128GB 1st-Gen Factory Unlocked Smartphone Never Use	$177.31	$13.00	585	$103,728.94	
"Apple iPhone 7+ Plus 32GB 128GB 256GB GSM ""Factory Unlocked Phone Good Condition"	$209.12	$16.81	717	$149,942.15	https://www.ebay.com/itm/401452356520?nordt=true&orig_cvip=true&rt=nc
Samsung N950 Galaxy Note 8 64GB Factory Unlocked Smartphone - Very Good	$190.97	$17.49	797	$152,205.93	
Samsung Galaxy S8 Active SM-G892A - 64GB - Meteor Gray (GSM Unlocked) Smartphone	$123.08	$15.69	790	$97,229.83	https://www.ebay.com/itm/265089585102?nordt=true&orig_cvip=true&rt=nc
Motorola Moto G Stylus 5G XT2131-3 GSM Unlocked 128GB (AT&T/T-mobile) SmartPhone	$199.56	$10.39	673	$134,304.65	https://www.ebay.com/itm/203747687712?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone 6S Plus Factory Unlocked GSM 5.5"" SmartPhone 16GB 64GB 128GB"	$112.71	$7.43	655	$73,827.37	https://www.ebay.com/itm/223182678910?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone - Good	$220.53	$0.00	781	$172,232.19	https://www.ebay.com/itm/254343829175?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 128GB Unlocked 4G LTE iOS 12MP Camera Smartphone - Good	$234.88	$14.99	769	$180,623.45	https://www.ebay.com/itm/383313502228?nordt=true&orig_cvip=true&rt=nc
Samsung N976 Galaxy Note 10+ Plus 256GB Unlocked 5G Smartphone - Very Good	$331.79	$15.99	825	$273,724.37	https://www.ebay.com/itm/363318312788?nordt=true&orig_cvip=true&rt=nc
"Samsung G965 Galaxy S9+ 64GB Android ""Factory Unlocked"" 4G LTE Smartphone - Good"	$140.89	$13.70	901	$126,944.49	https://www.ebay.com/itm/362643914994?nordt=true&orig_cvip=true&rt=nc
Samsung G965 Galaxy S9+ 64GB Verizon Smartphone SHADOW SCREEN	$87.92	$21.79	1,322	$116,234.78	https://www.ebay.com/itm/383253410092?nordt=true&orig_cvip=true&rt=nc
Apple Iphone 11 64GB~128GB GSM & CDMA UNLOCKED A2111 4G LTE SMARTPHONE -GOOD 	$338.31	$22.00	671	$227,006.03	https://www.ebay.com/itm/224018356182?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64GB Unlocked 4G LTE iOS 12MP Camera Smartphone - Good	$261.39	$14.99	742	$193,952.14	https://www.ebay.com/itm/401941342884?nordt=true&orig_cvip=true&rt=nc
"CAT S48C SMARTPHONE  5"" 13MP  32GB 4GB RAM Sprint Unlocked Good No Charge Cap"	$53.24	$14.01	986	$52,493.37	https://www.ebay.com/itm/194516792362?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 Factory Unlocked / Verizon T-Mobile AT&T - 64gb 256gb Smartphone	$220.89	$25.85	561	$123,917.68	
Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone -  Good Condition 	$288.65	$9.33	653	$188,488.47	https://www.ebay.com/itm/195196850855?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 GSM Unlocked Shadows Android Smartphone 64GB SM-G950U S8	$86.03	$17.57	861	$74,070.74	https://www.ebay.com/itm/353721128035?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A71 5G - SM-A716U - 128GB - GSM Unlocked Smartphone 7/10	$132.37	$8.80	672	$88,952.93	https://www.ebay.com/itm/194455634348?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 - Factory Unlocked - 32GB - Black - Smartphone - Good	$95.50	$27.99	757	$72,292.21	
Samsung N950 Galaxy Note 8 64GB Factory Unlocked Smartphone - Very Good	$190.97	$17.49	797	$152,205.93	
"Apple iPhone 7 ""Factory Unlocked"" 32GB 4G LTE iOS WiFi Smartphone - Good"	$101.31	$17.99	851	$86,214.69	https://www.ebay.com/itm/401466898078?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 64GB Factory Unlocked AT&T T-Mobile Gray Smartphone - Very Good	$165.80	$30.75	616	$102,134.34	https://www.ebay.com/itm/143944694279?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 SM-G930- 32GB - GSM Unlocked Smartphone 9/10	$84.24	$11.46	628	$52,899.72	https://www.ebay.com/itm/174535086332?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS 256GB Factory Unlocked 4G LTE iOS Smartphone - Very Good	$324.29	$0.00	565	$183,224.35	https://www.ebay.com/itm/254590738784?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X Unlocked Smartphone �� 64GB 256GB Verizon T-Mobile AT&T GSM CDMA	$340.94	$24.57	566	$192,971.34	
Samsung G955 Galaxy S8+ Plus 64GB Factory Unlocked Smartphone - Very Good	$160.40	$14.99	712	$114,202.65	https://www.ebay.com/itm/362643889830?nordt=true&orig_cvip=true&rt=nc
Good Condition Samsung Galaxy S4 SCH-I545 16GB  Verizon Unlocked Smartphone	$43.03	$8.08	728	$31,324.28	https://www.ebay.com/itm/174901870299?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note 9 N960U 128GB Factory Unlocked Smartphone	$127.85	$10.38	574	$73,388.26	https://www.ebay.com/itm/325334675201?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 GSM Unlocked Smartphone 32GB 128GB 256GB	$138.27	$26.31	581	$80,336.74	https://www.ebay.com/itm/115057457527?nordt=true&orig_cvip=true&rt=nc
Google Pixel 4 - 4 XL - 4a 5G - 64GB - CDMA + GSM UNLOCKED - Android Smartphone	$209.52	$23.65	595	$124,664.01	https://www.ebay.com/itm/174920917642?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone 7 - 32GB 128GB 256GB GSM ""Factory Unlocked"" Smartphone  - Very Good"	$115.73	$30.48	587	$67,935.21	
"Apple iPhone 11 64GB 6.1"" 4G LTE Factory Unlocked Smartphone Very Good"	$389.35	$26.12	542	$211,028.17	
Samsung Galaxy S10e G970V 128GB Unlocked Smartphone Prism Black Good	$110.08	$9.81	652	$71,772.40	https://www.ebay.com/itm/284945596416?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE Smartphone 16GB 32GB 64GB 128GB Verizon Unlocked T-Mobile AT&T	$86.73	$14.99	538	$46,660.00	
Samsung Galaxy S9+ Plus - SM-G965U - 64GB 256GB - (Unlocked) Smartphone	$214.87	$22.92	517	$111,086.31	https://www.ebay.com/itm/233303782689?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S21 5G SM-G991U 128GB Unlocked Smartphone - Good	$228.34	$13.84	575	$131,297.40	https://www.ebay.com/itm/195096160016?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64GB 128GB 256GB GSM Factory Unlocked Smartphone Cell Phone	$333.15	$19.72	548	$182,567.60	https://www.ebay.com/itm/362867831517?nordt=true&orig_cvip=true&rt=nc
Good Apple iPhone 4S 8GB/ 16GB /32GB /64Gb Smartphone Factory Unlocked AT&T	$43.30	$6.20	603	$26,110.55	https://www.ebay.com/itm/143532214398?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 Plus - Black - 64GB - Unlocked - Smartphone - G955U - Good	$120.95	$26.73	604	$73,056.52	
Apple iPhone XS Smartphone AT&T Sprint T-Mobile Verizon or Unlocked 4G LTE	$344.30	$21.74	492	$169,396.79	
Samsung Galaxy S20 G981 5G 128GB Unlocked Smartphone Excellent	$191.57	$16.15	533	$102,104.67	https://www.ebay.com/itm/284935400988?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR Smartphone 64GB 128GB AT&T Sprint T-Mobile Verizon or Unlocked	$318.10	$18.81	516	$164,137.38	
Apple iPhone XR 64GB Factory Unlocked Smartphone Very Good Condition 	$289.61	$29.43	462	$133,800.00	https://www.ebay.com/itm/114990453521?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X 64GB 256GB, Space Gray Silver, CDMA + GSM Unlocked IOS Smartphone	$308.48	$0.00	502	$154,854.98	
Apple iPhone 7 Plus Smartphone 32GB 128GB 256GB Factory Unlocked 4G LTE WiFi iOS	$205.45	$25.17	527	$108,274.47	
